,id_x,release_date,title,production_budget,domestic_gross,worldwide_gross,domestic_roi,worldwide_roi,id_y,original_language,original_title,popularity,vote_average,vote_count,title_change
608,45,2012-04-27,The Raven,26000000.0,16008272.0,30601801.0,-38.429723076923075,17.699234615384615,70436,en,The Raven,8.635,6.3,681,False
609,50,2013-10-18,The Fifth Estate,26000000.0,3254172.0,6154172.0,-87.48395384615385,-76.33010769230769,162903,en,The Fifth Estate,6.611000000000001,5.9,549,False
610,52,2014-03-21,Blood Ties,26000000.0,42472.0,2923959.0,-99.83664615384615,-88.75400384615385,190955,en,Blood Ties,12.003,6.1,268,False
611,63,2011-08-10,The Help,25000000.0,169705587.0,213120004.0,578.822348,752.480016,50014,en,The Help,12.597999999999999,8.1,3944,False
612,67,2014-01-17,Ride Along,25000000.0,134202565.0,153733800.0,436.81026,514.9352,168530,en,Ride Along,10.831,6.2,1277,False
613,79,2012-12-25,Parental Guidance,25000000.0,77267296.0,120832383.0,209.06918399999998,383.329532,88042,en,Parental Guidance,10.124,5.8,276,False
614,84,2011-01-21,No Strings Attached,25000000.0,70662220.0,149228078.0,182.64888,496.912312,41630,en,No Strings Attached,14.203,6.2,2612,False
615,85,2012-01-13,Contraband,25000000.0,66528000.0,98406855.0,166.112,293.62742000000003,77866,en,Contraband,12.357000000000001,6.2,1114,False
616,87,2012-04-20,The Lucky One,25000000.0,60457138.0,96633833.0,141.828552,286.535332,77877,en,The Lucky One,13.14,6.9,2012,False
617,92,2011-04-22,Madea's Big Happy Family,25000000.0,53345287.0,54160818.0,113.38114800000001,116.643272,51017,en,Madea's Big Happy Family,9.392999999999999,6.7,71,False
618,95,2012-01-27,The Grey,25000000.0,51580136.0,81249176.0,106.320544,224.996704,75174,en,The Grey,12.942,6.5,2280,False
619,6,2015-11-20,The Night Before,25000000.0,43035725.0,52427346.0,72.1429,109.70938400000001,296100,en,The Night Before,9.014,6.1,956,False
620,17,2014-05-16,Million Dollar Arm,25000000.0,36447959.0,39217912.0,45.791836,56.87164799999999,198185,en,Million Dollar Arm,7.771,6.8,353,False
621,21,2018-09-07,Peppermint,25000000.0,35418723.0,51800758.0,41.674892,107.20303200000001,458594,en,Peppermint,32.476,6.5,716,False
622,29,2017-02-17,Fist Fight,25000000.0,32187017.0,40286416.0,28.748068,61.145664,345922,en,Fist Fight,9.808,6.0,708,False
623,32,2011-12-09,The Sitter,25000000.0,30542576.0,38749404.0,22.170303999999998,54.99761600000001,57431,en,The Sitter,11.571,5.4,472,False
624,36,2014-04-11,Draft Day,25000000.0,28842237.0,29847480.0,15.368948,19.38992,200505,en,Draft Day,10.581,6.6,460,False
625,38,2017-02-03,Rings,25000000.0,27793018.0,82917283.0,11.172072,231.669132,14564,en,Rings,13.53,4.9,1785,False
626,44,2010-04-23,The Losers,25000000.0,23591432.0,29863840.0,-5.634272,19.45536,34813,en,The Losers,10.202,6.2,844,False
627,50,2011-02-11,The Eagle,25000000.0,19490041.0,38993548.0,-22.039835999999998,55.974192,49494,en,The Eagle,8.443,6.1,694,False
628,52,2011-09-02,Shark Night 3D,25000000.0,18877153.0,18877153.0,-24.491388,-24.491388,65055,en,Shark Night 3D,7.879,5.0,245,False
629,53,2017-03-24,CHiPS,25000000.0,18600152.0,23190292.0,-25.599391999999998,-7.238832,417644,en,CHiPS,13.744000000000002,6.0,657,False
630,56,2017-12-22,Father Figures,25000000.0,17501244.0,21038441.0,-29.995023999999997,-15.846236,354861,en,Father Figures,12.45,5.8,277,False
631,58,2013-10-25,The Counselor,25000000.0,16973715.0,71009334.0,-32.10514,184.037336,109091,en,The Counselor,10.55,5.1,1072,False
632,60,2018-12-07,Mary Queen of Scots,25000000.0,16468499.0,46734733.0,-34.126004,86.93893200000001,457136,en,Mary Queen of Scots,16.115,6.6,592,False
633,63,1986-04-18,Legend,25000000.0,15502112.0,23506237.0,-37.991552,-5.975052,11976,en,Legend,10.542,6.2,509,False
634,68,2010-10-08,My Soul to Take,25000000.0,14744435.0,16727470.0,-41.02226,-33.09012,43931,en,My Soul to Take,9.808,5.4,247,False
635,74,2011-09-09,Warrior,25000000.0,13657115.0,24215385.0,-45.371539999999996,-3.13846,59440,en,Warrior,15.478,7.8,2189,False
636,76,2017-09-22,Battle of the Sexes,25000000.0,12638526.0,18445379.0,-49.445896,-26.218483999999997,369192,en,Battle of the Sexes,11.988,6.9,1045,False
637,77,2012-12-21,Cirque du Soleil: Worlds Away,25000000.0,12512862.0,28012862.0,-49.948552,12.051447999999999,94352,en,Cirque du Soleil: Worlds Away,6.537999999999999,6.8,82,False
638,80,2011-04-15,The Conspirator,25000000.0,11538204.0,15907411.0,-53.847184000000006,-36.370356,60309,en,The Conspirator,6.492999999999999,6.5,226,False
639,88,2011-09-16,Straw Dogs,25000000.0,10324441.0,11253821.0,-58.702236,-54.984716,64639,en,Straw Dogs,8.749,5.7,255,False
640,95,2018-10-12,Beautiful Boy,25000000.0,7634767.0,13031424.0,-69.460932,-47.874304,451915,en,Beautiful Boy,17.409000000000002,7.6,500,False
641,6,2018-04-13,Sgt. Stubby: An American Hero,25000000.0,3054285.0,3645957.0,-87.78286,-85.416172,433694,en,Sgt. Stubby: An American Hero,6.107,6.4,9,False
642,7,2011-12-16,Carnage,25000000.0,2546747.0,38112154.0,-89.813012,52.448616,72113,en,Carnage,10.181000000000001,7.1,1478,False
643,10,2015-11-20,Legend,25000000.0,1872994.0,42425450.0,-92.508024,69.7018,276907,en,Legend,10.195,6.8,1692,False
644,12,2016-01-29,Jane Got a Gun,25000000.0,1513793.0,3771345.0,-93.944828,-84.91462,174751,en,Jane Got a Gun,8.825,5.5,439,False
645,19,2010-06-30,Love Ranch,25000000.0,137885.0,146149.0,-99.44846000000001,-99.415404,39845,en,Love Ranch,6.185,6.1,28,False
646,25,2011-07-08,Ironclad,25000000.0,0.0,5297411.0,-100.0,-78.810356,38543,en,Ironclad,10.202,6.1,373,False
647,31,2012-11-09,Dangerous Liaisons,24200000.0,17000.0,10447579.0,-99.92975206611571,-56.82818595041322,121602,zh,危險關係,3.035,6.2,22,True
648,36,2014-06-20,Think Like a Man Too,24000000.0,65028687.0,70027933.0,170.95286249999998,191.7830541666667,184098,en,Think Like a Man Too,8.25,6.3,319,False
649,37,2016-12-16,Fences,24000000.0,57682904.0,64282881.0,140.34543333333335,167.8453375,393457,en,Fences,12.753,6.8,1465,False
650,39,2011-10-14,Footloose,24000000.0,51802742.0,62989834.0,115.84475833333335,162.4576416666667,68817,en,Footloose,10.269,6.6,929,False
651,40,2017-04-07,Going in Style,24000000.0,45018541.0,78672579.0,87.57725416666666,227.8024125,353070,en,Going in Style,11.25,6.6,1324,False
652,52,2010-08-20,Piranha 3D,24000000.0,25003155.0,83660160.0,4.1798125,248.584,43593,en,Piranha 3D,11.302,5.3,1029,False
653,58,2011-09-16,I Don't Know How She Does It,24000000.0,9659074.0,24474463.0,-59.75385833333333,1.9769291666666668,70868,en,I Don't Know How She Does It,8.271,5.2,231,False
654,60,2013-12-20,Dhoom 3,24000000.0,8031955.0,11723620.0,-66.53352083333334,-51.15158333333333,44977,hi,धूम ३,6.797999999999999,5.9,136,True
655,71,2018-11-16,Green Book,23000000.0,85080171.0,322034439.0,269.91378695652173,1300.1497347826087,490132,en,Green Book,36.284,8.3,3499,False
656,72,1995-04-07,Bad Boys,23000000.0,65647413.0,141247413.0,185.4235347826087,514.1191869565217,9737,en,Bad Boys,16.608,6.6,2936,False
657,73,2015-01-16,The Wedding Ringer,23000000.0,64460211.0,80171596.0,180.26178695652172,248.57215652173915,252838,en,The Wedding Ringer,15.876,6.5,961,False
658,76,2011-10-07,The Ides of March,23000000.0,40962534.0,77735925.0,78.09797391304349,237.98228260869564,10316,en,The Ides of March,10.127,6.7,1405,False
659,86,2016-02-26,Eddie the Eagle,23000000.0,15789389.0,45060480.0,-31.35048260869565,95.91513043478261,319888,en,Eddie the Eagle,11.482999999999999,7.2,1190,False
660,3,2016-11-18,Nocturnal Animals,22500000.0,10663357.0,32398681.0,-52.607302222222216,43.99413777777777,340666,en,Nocturnal Animals,16.19,7.4,4192,False
661,4,2015-04-24,The Water Diviner,22500000.0,4200117.0,31054727.0,-81.33281333333333,38.02100888888889,256917,en,The Water Diviner,11.479000000000001,6.8,682,False
662,11,2014-02-28,Son of God,22000000.0,59700064.0,70949793.0,171.36392727272727,222.4990590909091,235260,en,Son of God,8.289,6.4,123,False
663,13,2014-08-08,The Hundred-Foot Journey,22000000.0,54235441.0,94270488.0,146.5247318181818,328.5022181818182,228194,en,The Hundred-Foot Journey,8.26,7.3,785,False
664,17,2012-08-03,Diary of a Wimpy Kid: Dog Days,22000000.0,49008662.0,77229695.0,122.76664545454545,251.0440681818182,82650,en,Diary of a Wimpy Kid: Dog Days,11.36,6.2,440,False
665,19,2005-11-11,Derailed,22000000.0,36020063.0,57520063.0,63.72755909090909,161.45483181818182,8999,en,Derailed,7.814,6.2,500,False
666,21,2013-11-22,Delivery Man,22000000.0,30659817.0,70536870.0,39.362804545454544,220.62213636363634,146239,en,Delivery Man,7.962000000000001,6.2,858,False
667,22,2016-02-05,"Hail, Caesar!",22000000.0,30080225.0,64160680.0,36.72829545454546,191.63945454545456,270487,en,"Hail, Caesar!",12.312000000000001,5.9,2328,False
668,27,2017-05-19,Diary of a Wimpy Kid: The Long Haul,22000000.0,20738724.0,35609577.0,-5.733072727272727,61.86171363636363,417830,en,Diary of a Wimpy Kid: The Long Haul,10.839,5.6,193,False
669,29,2013-11-27,Homefront,22000000.0,20158492.0,51695362.0,-8.37049090909091,134.9789181818182,204082,en,Homefront,14.422,6.5,1410,False
670,34,2015-09-04,The Transporter Refueled,22000000.0,16029670.0,69698495.0,-27.137863636363633,216.81134090909092,287948,en,The Transporter Refueled,13.427999999999999,5.4,836,False
671,37,2012-08-22,Hit & Run,22000000.0,13749300.0,17216955.0,-37.503181818181815,-21.741113636363636,109513,en,Hit & Run,7.48,5.7,312,False
672,40,2017-11-17,"Roman J. Israel, Esq.",22000000.0,11962712.0,12967012.0,-45.624036363636364,-41.059036363636366,413362,en,"Roman J. Israel, Esq.",12.687999999999999,6.2,499,False
673,44,2017-12-08,Just Getting Started,22000000.0,6069605.0,6756412.0,-72.41088636363637,-69.28903636363636,398177,en,Just Getting Started,8.459,4.9,94,False
674,49,2014-10-31,Before I Go to Sleep,22000000.0,3242457.0,19563579.0,-85.26155909090909,-11.07464090909091,204922,en,Before I Go to Sleep,16.07,6.4,1098,False
675,58,2012-06-22,To Rome with Love,21500000.0,16684352.0,74326015.0,-22.398362790697675,245.70239534883723,81836,en,To Rome with Love,9.562999999999999,5.7,1097,False
676,60,2018-04-06,Blockers,21000000.0,60311495.0,94045328.0,187.19759523809526,347.8348952380952,437557,en,Blockers,21.840999999999998,6.1,969,False
677,67,2010-11-05,For Colored Girls,21000000.0,37729698.0,38017873.0,79.66522857142857,81.03749047619047,44944,en,For Colored Girls,2.858,6.8,33,False
678,69,2017-08-04,Kidnap,21000000.0,30718107.0,34836080.0,46.2767,65.88609523809524,293768,en,Kidnap,10.959000000000001,6.0,805,False
679,72,2011-12-09,Tinker Tailor Soldier Spy,21000000.0,24149393.0,81452811.0,14.997109523809524,287.87052857142857,49517,en,Tinker Tailor Soldier Spy,10.831,6.7,1402,False
680,80,2017-02-24,Bitter Harvest,21000000.0,557241.0,606162.0,-97.34647142857142,-97.11351428571429,403390,en,Bitter Harvest,5.489,6.2,42,False
681,90,1977-11-16,Close Encounters of the Third Kind,20000000.0,169100479.0,340800479.0,745.502395,1604.0023949999998,840,en,Close Encounters of the Third Kind,13.044,7.3,2005,False
682,92,2016-12-09,La La Land,20000000.0,151101803.0,426351163.0,655.509015,2031.755815,313369,en,La La Land,16.275,7.9,10028,False
683,93,2013-07-19,The Conjuring,20000000.0,137400141.0,318000141.0,587.000705,1490.000705,138843,en,The Conjuring,18.886,7.5,5912,False
684,95,2017-11-17,Wonder,20000000.0,132422809.0,304604712.0,562.114045,1423.02356,406997,en,Wonder,20.101,8.2,3959,False
685,98,2010-10-15,Jackass 3D,20000000.0,117229692.0,171685793.0,486.14846,758.428965,16290,en,Jackass 3D,10.715,6.3,655,False
686,99,2016-07-29,Bad Moms,20000000.0,113257297.0,180998716.0,466.286485,804.9935800000001,376659,en,Bad Moms,14.332,6.5,2600,False
687,15,2010-03-31,The Last Song,20000000.0,62950384.0,92678948.0,214.75192,363.39473999999996,35690,en,The Last Song,9.237,7.2,2199,False
688,16,2010-04-02,Why Did I Get Married Too?,20000000.0,60095852.0,60831067.0,200.47926,204.155335,35688,en,Why Did I Get Married Too?,6.636,5.9,49,False
689,20,2016-06-03,Me Before You,20000000.0,56245075.0,208265198.0,181.22537499999999,941.32599,296096,en,Me Before You,16.917,7.7,5939,False
690,22,2016-04-15,Barbershop: The Next Cut,20000000.0,54030051.0,54404202.0,170.15025500000002,172.02101000000002,326423,en,Barbershop: The Next Cut,12.845999999999998,6.0,248,False
691,24,2018-09-14,A Simple Favor,20000000.0,53548586.0,97628717.0,167.74293,388.143585,484247,en,A Simple Favor,21.121,6.6,1756,False
692,34,2015-11-06,Spotlight,20000000.0,45055776.0,92088460.0,125.27888,360.4423,314365,en,Spotlight,16.354,7.8,4935,False
693,35,2018-03-30,Acrimony,20000000.0,43549096.0,46627836.0,117.74548,133.13918,464502,en,Acrimony,10.6,6.6,186,False
694,36,2015-06-26,Max,20000000.0,42656255.0,43658157.0,113.28127500000001,118.29078500000001,272878,en,Max,7.766,6.8,407,False
695,39,2017-11-17,The Star,20000000.0,40847995.0,62758010.0,104.239975,213.79005,355547,en,The Star,14.53,5.4,233,False
696,43,2016-07-27,Nerve,20000000.0,38583626.0,70652284.0,92.91813,253.26142,328387,en,Nerve,14.508,7.1,4590,False
697,49,2010-08-18,Vampires Suck,20000000.0,36661504.0,81424988.0,83.30752,307.12494000000004,40264,en,Vampires Suck,8.992,4.1,658,False
698,51,2010-09-01,The American,20000000.0,35606376.0,67950723.0,78.03188,239.753615,27579,en,The American,9.042,5.8,690,False
699,55,2013-01-04,Texas Chainsaw 3D,20000000.0,34341945.0,47666013.0,71.709725,138.330065,76617,en,Texas Chainsaw 3D,18.256,5.3,780,False
700,62,2010-03-12,She's Out of My League,20000000.0,32010860.0,48680977.0,60.054300000000005,143.40488499999998,34016,en,She's Out of My League,7.775,6.1,970,False
701,65,2011-08-31,The Debt,20000000.0,31177548.0,46604054.0,55.887739999999994,133.02027,48289,en,The Debt,12.697000000000001,6.6,403,False
702,76,2013-08-23,The World's End,20000000.0,26004851.0,47508505.0,30.024255,137.54252499999998,107985,en,The World's End,12.719000000000001,6.7,2990,False
703,77,1996-01-19,From Dusk Till Dawn,20000000.0,25728961.0,25732986.0,28.644805,28.66493,755,en,From Dusk Till Dawn,16.064,7.0,3015,False
704,78,2010-09-24,You Again,20000000.0,25702053.0,32838945.0,28.510265,64.19472499999999,38303,en,You Again,10.208,6.2,734,False
705,81,2018-12-25,On the Basis of Sex,20000000.0,24622687.0,38073377.0,23.113435,90.366885,339380,en,On the Basis of Sex,32.624,7.4,225,False
706,82,2014-02-14,Endless Love,20000000.0,23438250.0,34718173.0,17.19125,73.59086500000001,226857,en,Endless Love,8.776,6.8,990,False
707,84,2011-07-01,Monte Carlo,20000000.0,23186769.0,39686769.0,15.933845,98.43384499999999,59860,en,Monte Carlo,11.017000000000001,6.2,1193,False
708,87,2017-06-16,Rough Night,20000000.0,22105643.0,46844357.0,10.528215000000001,134.22178499999998,397422,en,Rough Night,14.338,5.6,1096,False
709,94,2015-11-20,Secret in Their Eyes,20000000.0,20180155.0,32608019.0,0.900775,63.040094999999994,290751,en,Secret in Their Eyes,6.892,6.3,696,False
710,5,2012-10-26,Silent Hill: Revelation 3D,20000000.0,17530219.0,55975672.0,-12.348905,179.87836,61012,en,Silent Hill: Revelation 3D,13.681,5.2,786,False
711,11,2017-09-29,Flatliners,20000000.0,16883115.0,45173738.0,-15.584425,125.86869,400710,en,Flatliners,9.844,5.7,1249,False
712,22,2012-04-13,Lockout,20000000.0,14326865.0,33943049.0,-28.365675000000003,69.71524500000001,81796,en,Lockout,11.273,5.9,1004,False
713,24,2011-09-30,What's Your Number?,20000000.0,14011084.0,30163785.0,-29.94458,50.81892500000001,63492,en,What's Your Number?,10.390999999999998,6.4,1271,False
714,33,2016-02-26,Triple 9,20000000.0,12639297.0,25943792.0,-36.803515,29.71896,146198,en,Triple 9,13.334000000000001,5.8,1258,False
715,34,2016-09-02,The Light Between Oceans,20000000.0,12545979.0,22281732.0,-37.270105,11.40866,283552,en,The Light Between Oceans,29.886999999999997,7.1,831,False
716,38,2010-10-01,Let Me In,20000000.0,12134935.0,28270399.0,-39.325325,41.351995,41402,en,Let Me In,9.716000000000001,6.7,1061,False
717,47,2016-06-03,Popstar: Never Stop Never Stopping,20000000.0,9496130.0,9537120.0,-52.519349999999996,-52.314400000000006,341012,en,Popstar: Never Stop Never Stopping,11.844000000000001,6.6,675,False
718,48,2017-10-27,Thank You for Your Service,20000000.0,9479390.0,9985316.0,-52.603049999999996,-50.07342,347629,en,Thank You for Your Service,8.208,6.3,149,False
719,58,2013-10-11,Machete Kills,20000000.0,8008161.0,18273009.0,-59.959195,-8.634955,106747,en,Machete Kills,10.36,5.5,1079,False
720,67,2012-10-26,Chasing Mavericks,20000000.0,6002756.0,8300821.0,-69.98622,-58.495895,82684,en,Chasing Mavericks,6.546,7.0,329,False
721,68,2014-12-31,A Most Violent Year,20000000.0,5749134.0,8846875.0,-71.25433,-55.765625,241239,en,A Most Violent Year,12.270999999999999,6.6,792,False
722,69,2011-11-23,A Dangerous Method,20000000.0,5702083.0,14807531.0,-71.489585,-25.962345,48231,en,A Dangerous Method,10.352,6.3,1066,False
723,74,2016-08-26,Hands of Stone,20000000.0,4712792.0,5031975.0,-76.43604,-74.840125,184341,en,Hands of Stone,8.17,6.1,167,False
724,81,2018-10-26,Suspiria,20000000.0,2483472.0,7034615.0,-87.58264,-64.826925,361292,en,Suspiria,16.925,7.0,752,False
725,82,2017-11-03,LBJ,20000000.0,2468683.0,2507181.0,-87.65658499999999,-87.464095,353575,en,LBJ,6.303999999999999,6.6,65,False
726,96,2010-12-03,All Good Things,20000000.0,582024.0,873617.0,-97.08988,-95.631915,46503,en,All Good Things,7.871,6.0,493,False
727,97,2015-11-13,By the Sea,20000000.0,538460.0,3727746.0,-97.3077,-81.36126999999999,314385,en,By the Sea,6.471,5.4,306,False
728,1,2010-12-10,The Tempest,20000000.0,277943.0,277943.0,-98.610285,-98.610285,44638,en,The Tempest,6.3,5.8,52,False
729,11,2015-05-29,Survivor,20000000.0,0.0,1703281.0,-100.0,-91.483595,334074,en,Survivor,21.021,5.5,581,False
730,15,2016-07-22,Fight Valley,20000000.0,0.0,0.0,-100.0,-100.0,385383,en,Fight Valley,2.199,3.5,14,False
731,19,2017-12-01,The Shape of Water,19500000.0,63859435.0,195790794.0,227.48428205128204,904.0553538461538,399055,en,The Shape of Water,22.025,7.2,7224,False
732,22,2013-08-23,The Frozen Ground,19200000.0,0.0,5617460.0,-100.0,-70.74239583333333,199373,en,The Frozen Ground,10.34,6.3,762,False
733,23,2011-07-29,The Devil's Double,19100000.0,1361512.0,5965646.0,-92.87166492146596,-68.76625130890052,62630,en,The Devil's Double,7.505,6.7,291,False
734,28,2016-08-12,Sausage Party,19000000.0,97670358.0,141344255.0,414.05451578947367,643.9171315789474,223702,en,Sausage Party,15.232000000000001,5.6,4237,False
735,36,2010-02-26,The Crazies,19000000.0,39123589.0,56445534.0,105.91362631578947,197.08175789473685,29427,en,The Crazies,12.245999999999999,6.2,1036,False
736,39,2010-08-20,The Switch,19000000.0,27758465.0,49858465.0,46.097184210526315,162.41297368421053,41210,en,The Switch,7.745,6.1,1008,False
737,40,2010-01-08,Leap Year,19000000.0,25918920.0,32618920.0,36.41536842105263,71.67852631578947,25195,en,Leap Year,11.821,6.7,990,False
738,41,2013-11-08,The Book Thief,19000000.0,21488481.0,76086711.0,13.097268421052632,300.4563736842105,203833,en,The Book Thief,9.033999999999999,7.5,2788,False
739,48,2011-03-04,Take Me Home Tonight,19000000.0,6928068.0,7576604.0,-63.53648421052631,-60.12313684210526,50725,en,Take Me Home Tonight,11.321,6.1,339,False
740,49,2012-09-28,Won't Back Down,19000000.0,5310554.0,5745503.0,-72.0497157894737,-69.76051052631578,82631,en,Won't Back Down,6.14,6.3,64,False
741,50,2018-06-01,Action Point,19000000.0,5059608.0,5103675.0,-73.37048421052631,-73.13855263157895,454283,en,Action Point,12.84,5.2,136,False
742,64,2014-05-09,Neighbors,18000000.0,150086800.0,270944428.0,733.8155555555555,1405.2468222222221,195589,en,Neighbors,14.979000000000001,6.2,4536,False
743,67,1988-06-03,Big,18000000.0,114968774.0,151668774.0,538.7154111111112,742.6043,2280,en,Big,15.030999999999999,7.0,1813,False
744,77,2016-03-25,My Big Fat Greek Wedding 2,18000000.0,59689605.0,92096558.0,231.60891666666666,411.6475444444444,302688,en,My Big Fat Greek Wedding 2,6.7139999999999995,5.8,593,False
745,78,2015-09-11,The Perfect Guy,18000000.0,57027435.0,60278166.0,216.81908333333334,234.8787,304372,en,The Perfect Guy,6.727,5.7,211,False
746,80,2011-03-25,Diary of a Wimpy Kid: Rodrick Rules,18000000.0,52698535.0,73695194.0,192.7696388888889,309.41774444444445,60307,en,Diary of a Wimpy Kid: Rodrick Rules,8.961,6.4,492,False
747,83,2011-04-08,Soul Surfer,18000000.0,43853424.0,47158652.0,143.63013333333333,161.9925111111111,43959,en,Soul Surfer,8.459,7.0,688,False
748,85,2018-06-29,Uncle Drew,18000000.0,42469946.0,46527161.0,135.94414444444445,158.4842277777778,474335,en,Uncle Drew,10.835999999999999,6.5,220,False
749,90,2013-07-26,Blue Jasmine,18000000.0,33404871.0,102912961.0,85.58261666666667,471.7386722222222,160588,en,Blue Jasmine,10.443,7.0,1983,False
750,95,2015-08-07,Ricki and the Flash,18000000.0,26839498.0,41166033.0,49.10832222222222,128.70018333333334,275601,en,Ricki and the Flash,8.247,5.8,473,False
751,98,2015-11-13,Love the Coopers,18000000.0,26302731.0,42227490.0,46.12628333333333,134.59716666666665,333348,en,Love the Coopers,8.261000000000001,5.8,384,False
752,4,2017-04-28,The Circle,18000000.0,20497844.0,40651864.0,13.876911111111113,125.84368888888888,339988,en,The Circle,10.932,5.5,2689,False
753,6,2010-11-05,127 Hours,18000000.0,18335230.0,60217171.0,1.8623888888888889,234.5398388888889,44115,en,127 Hours,11.435,7.0,4469,False
754,9,2016-01-15,Norm of the North,18000000.0,17062499.0,30535660.0,-5.208338888888889,69.64255555555555,276905,en,Norm of the North,9.325,4.2,192,False
755,11,2013-08-16,Jobs,18000000.0,16131410.0,43402515.0,-10.381055555555555,141.12508333333332,115782,en,Jobs,8.023,6.1,1622,False
756,14,2014-07-25,And So It Goes,18000000.0,15160801.0,17920013.0,-15.773327777777777,-0.4443722222222222,253235,en,And So It Goes,8.235,5.9,264,False
757,31,2010-08-20,Mao's Last Dancer,18000000.0,4806750.0,25941437.0,-73.29583333333333,44.11909444444444,33870,en,Mao's Last Dancer,2.681,7.0,45,False
758,33,2014-04-11,The Railway Man,18000000.0,4438438.0,23910210.0,-75.3420111111111,32.8345,127560,en,The Railway Man,9.582,6.9,408,False
759,35,2016-03-18,Midnight Special,18000000.0,3712282.0,7680250.0,-79.3762111111111,-57.331944444444446,245703,en,Midnight Special,8.652999999999999,6.3,1105,False
760,36,2016-11-25,Miss Sloane,18000000.0,3500605.0,7719630.0,-80.55219444444445,-57.11316666666667,376290,en,Miss Sloane,12.215,7.4,912,False
761,43,2013-03-01,Phantom,18000000.0,1034589.0,1199510.0,-94.25228333333334,-93.33605555555555,152259,en,Phantom,7.211,6.0,151,False
762,51,2014-11-14,Wolves,18000000.0,0.0,94953.0,-100.0,-99.47248333333333,290555,en,Wolves,8.627,5.8,151,False
763,53,2014-08-22,The Prince,18000000.0,0.0,0.0,-100.0,-100.0,241254,en,The Prince,12.324000000000002,4.8,317,False
764,54,2016-02-19,Forsaken,18000000.0,0.0,0.0,-100.0,-100.0,354110,en,Forsaken,9.472000000000001,5.9,161,False
765,63,2013-11-27,Black Nativity,17500000.0,7018188.0,7285135.0,-59.89606857142857,-58.37065714285714,175541,en,Black Nativity,1.7790000000000001,5.7,25,False
766,66,2018-04-06,A Quiet Place,17000000.0,188024361.0,334522294.0,1006.0256529411765,1867.7782,447332,en,A Quiet Place,29.154,7.3,5848,False
767,73,2013-11-15,The Best Man Holiday,17000000.0,70525195.0,72835710.0,314.8540882352941,328.44535294117645,146304,en,The Best Man Holiday,8.581,6.6,145,False
768,75,2012-09-28,Pitch Perfect,17000000.0,65001093.0,116044347.0,282.35937058823527,582.613805882353,114150,en,Pitch Perfect,13.886,7.3,4233,False
769,77,2013-04-05,Evil Dead,17000000.0,54239856.0,97778356.0,219.05797647058822,475.16679999999997,109428,en,Evil Dead,13.089,6.4,2664,False
770,80,2015-02-20,"McFarland, USA",17000000.0,44480275.0,45707924.0,161.6486764705882,168.87014117647058,228203,en,"McFarland, USA",8.197000000000001,7.3,358,False
771,81,2016-11-11,Almost Christmas,17000000.0,42065185.0,42493506.0,147.44226470588237,149.96179999999998,340402,en,Almost Christmas,6.532,5.6,245,False
772,87,2011-03-04,Beastly,17000000.0,27865571.0,38028230.0,63.915123529411765,123.6954705882353,38117,en,Beastly,10.136000000000001,6.1,1748,False
773,89,1982-07-09,Tron,17000000.0,26918576.0,26918576.0,58.34456470588235,58.34456470588235,97,en,Tron,12.062999999999999,6.6,1100,False
774,90,2010-08-20,Lottery Ticket,17000000.0,24719879.0,24719879.0,45.41105294117647,45.41105294117647,41382,en,Lottery Ticket,7.699,5.7,92,False
775,4,2012-08-24,The Apparition,17000000.0,4936819.0,10637281.0,-70.95988823529412,-37.42775882352941,79694,en,The Apparition,7.7139999999999995,4.3,221,False
776,10,2016-06-10,Genius,17000000.0,1361045.0,7265283.0,-91.99385294117647,-57.26304117647059,267192,en,Genius,9.417,6.5,391,False
777,17,2016-03-11,The Young Messiah,16800000.0,6469813.0,7313697.0,-61.48920833333334,-56.46608928571428,318850,en,The Young Messiah,5.531000000000001,6.1,50,False
778,33,2012-05-25,Moonrise Kingdom,16000000.0,45512466.0,68848446.0,184.4529125,330.3027875,83666,en,Moonrise Kingdom,14.085999999999999,7.7,3023,False
779,39,2011-02-04,The Roommate,16000000.0,37300107.0,52545707.0,133.12566875000002,228.41066875,49950,en,The Roommate,8.134,5.4,406,False
780,51,2010-03-12,Remember Me,16000000.0,19068240.0,56506120.0,19.1765,253.16325,23169,en,Remember Me,11.453,7.1,2079,False
781,57,2014-10-03,Left Behind,16000000.0,14019924.0,20769209.0,-12.375475,29.80755625,218043,en,Left Behind,13.897,4.0,713,False
782,60,2012-06-29,People Like Us,16000000.0,12431792.0,12617472.0,-22.301299999999998,-21.140800000000002,98548,en,People Like Us,9.078,6.8,360,False
783,71,2013-04-05,Trance,16000000.0,2322593.0,22594052.0,-85.48379375,41.212824999999995,68727,en,Trance,9.571,6.6,1348,False
784,77,2010-09-24,Enter the Void,16000000.0,337997.0,1467278.0,-97.88751875,-90.82951249999999,34647,en,Enter the Void,9.562999999999999,7.3,773,False
785,79,2012-11-02,Vamps,16000000.0,3361.0,94812.0,-99.97899375,-99.407425,73935,en,Vamps,6.65,5.0,145,False
786,83,2018-12-21,Second Act,15700000.0,39282227.0,63288854.0,150.20526751592357,303.11371974522297,503616,en,Second Act,16.322,6.2,361,False
787,2,2017-08-11,Annabelle: Creation,15000000.0,102092201.0,305384865.0,580.6146733333334,1935.8990999999999,396422,en,Annabelle: Creation,21.245,6.5,3141,False
